,Time Serie,AUSTRALIA - AUSTRALIAN DOLLAR/US$,BRAZIL - REAL/US$,CANADA - CANADIAN DOLLAR/US$,CHINA - RENMINBI/US$,DENMARK - DANISH KRONE/US$,EURO AREA - EURO/US$,GREAT BRITAIN - GREAT BRITAIN POUND/US$,HONG KONG - HONG KONG DOLLAR/US$,INDIA - INDIAN RUPEE/US$,JAPAN - YEN/US$,MALAYSIA - RINGGIT/US$,MEXICO - MEXICAN PESO/US$,NEW ZEALAND - NEW ZELAND DOLLAR/US$,NORWAY - NORWEGIAN KRONE/US$,SINGAPORE - SINGAPORE DOLLAR/US$,SOUTH AFRICA - RAND/US$,SWEDEN - KRONA/US$,SWITZERLAND - FRANC/US$,TAIWAN - NEW TAIWAN DOLLAR/US$,THAILAND - BAHT/US$
0,2006-01-02,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2078,2013-12-19,1.1289,2.3535,1.0677,6.0711,5.4584,0.7317,0.6104,7.7534,62.14,104.16,3.273,12.971,1.2238,6.158,1.267,10.3785,6.5783,0.8964,29.93,32.48
2079,2013-12-20,1.1213,2.3741,1.0679,6.0711,5.4559,0.7314,0.6114,7.7539,61.98,104.07,3.286,12.9475,1.2174,6.1494,1.2666,10.335,6.5755,0.8952,29.88,32.6
2080,2013-12-23,1.1186,2.3685,1.0602,6.0697,5.4453,0.7299,0.6114,7.7535,61.83,104.06,3.29,12.9725,1.2177,6.1469,1.2681,10.3265,6.5563,0.8942,29.96,32.7
2081,2013-12-24,1.1211,2.357,1.0618,6.0712,5.4541,0.7312,0.6108,7.7545,61.75,104.26,3.292,13.019,1.2216,6.1455,1.2684,10.3325,6.5646,0.8961,30.03,32.67
2082,2013-12-25,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2083,2013-12-26,1.1255,2.3535,1.0648,6.0744,5.449,0.7305,0.6088,7.755,62.15,104.72,3.296,13.0555,1.2258,6.1416,1.2689,10.341,6.5441,0.8963,29.99,32.82
2084,2013-12-27,1.1254,2.3527,1.0697,6.0684,5.4174,0.7264,0.6064,7.7548,61.92,105.05,3.288,13.073,1.2225,6.1246,1.2675,10.4925,6.5114,0.8893,29.98,32.85
2085,2013-12-30,1.1208,2.3524,1.064,6.0617,5.3991,0.7238,0.6053,7.7542,61.77,105,3.293,13.049,1.2167,6.0657,1.2671,10.42,6.4127,0.8866,29.87,32.81
2086,2013-12-31,1.1199,2.3608,1.0637,6.0537,5.4121,0.7257,0.6034,7.7539,61.92,105.25,3.277,13.098,1.2152,6.0657,1.2622,10.485,6.4254,0.8904,29.83,32.68
2087,2014-01-01,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2088,2014-01-02,1.1206,2.4015,1.0634,6.0504,5.4542,0.7315,0.6082,7.7534,62.31,104.84,3.285,13.1155,1.2189,6.1473,1.2666,10.68,6.4909,0.8998,29.9,32.97
2089,2014-01-03,1.1141,2.3831,1.0612,6.0505,5.4807,0.735,0.6089,7.7537,62.17,104.46,3.285,13.1055,1.2054,6.1416,1.2661,10.6595,6.5177,0.9044,29.94,32.98
2090,2014-01-06,1.1159,2.3744,1.0658,6.0524,5.4706,0.7334,0.6093,7.7542,62.31,104.38,3.2835,13.093,1.206,6.1712,1.2678,10.645,6.5134,0.9036,30.04,33.06
2091,2014-01-07,1.1207,2.3732,1.0742,6.0507,5.4768,0.7343,0.609,7.7542,62.3,104.54,3.283,13.045,1.2063,6.1654,1.2711,10.6425,6.5172,0.9086,30.11,33.08
2092,2014-01-08,1.1225,2.3883,1.0802,6.051,5.4912,0.7361,0.6075,7.7543,62.07,104.87,3.271,13.0905,1.2079,6.196,1.2717,10.7595,6.5631,0.9102,30.1,33.05
2093,2014-01-09,1.1254,2.4017,1.085,6.054,5.4897,0.7358,0.6076,7.7541,62.07,104.74,3.275,13.155,1.2124,6.1891,1.2712,10.8055,6.5597,0.9085,30.04,33.02
2094,2014-01-10,1.113,2.3645,1.0915,6.0519,5.461,0.7319,0.6072,7.7542,61.45,104.06,3.268,12.9965,1.2057,6.1598,1.2659,10.6615,6.4956,0.9032,29.99,32.99
2095,2014-01-13,1.1046,2.354,1.0868,6.0432,5.4682,0.7328,0.6105,7.7543,61.52,103.31,3.26,13.0135,1.1957,6.1202,1.2647,10.79,6.5054,0.9026,29.98,32.96
2096,2014-01-14,1.1136,2.3557,1.0934,6.0402,5.4535,0.7309,0.6079,7.7536,61.51,103.8,3.26,13.0865,1.1906,6.084,1.2678,10.8155,6.4358,0.9009,30.03,32.72
2097,2014-01-15,1.1204,2.35,1.0932,6.0459,5.485,0.7351,0.6107,7.7543,61.54,104.42,3.286,13.164,1.1979,6.1274,1.273,10.8585,6.466,0.9084,30.12,32.85
2098,2014-01-16,1.1361,2.3681,1.0926,6.0555,5.4867,0.7353,0.6122,7.7546,61.54,104.32,3.296,13.3115,1.2016,6.1885,1.2722,10.93,6.4699,0.9064,30.07,32.76
2099,2014-01-17,1.1392,2.355,1.0959,6.05,5.5052,0.7378,0.6087,7.7561,61.54,104.32,3.296,13.268,1.2108,6.1564,1.2743,10.845,6.4565,0.91,30.11,32.81
2100,2014-01-20,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2101,2014-01-21,1.1362,2.362,1.0971,6.0503,5.5017,0.7375,0.6072,7.7568,61.94,104.14,3.323,13.297,1.2026,6.172,1.2783,10.86,6.4867,0.9092,30.22,32.88
2102,2014-01-22,1.1313,2.3739,1.1069,6.0508,5.508,0.7382,0.6035,7.7581,61.86,104.36,3.322,13.318,1.2039,6.1541,1.2792,10.877,6.4773,0.9116,30.23,32.91
2103,2014-01-23,1.1397,2.3895,1.1128,6.0515,5.4545,0.731,0.602,7.7584,62.11,103.65,3.329,13.3785,1.2016,6.1012,1.2781,10.99,6.4295,0.9002,30.2,32.87
2104,2014-01-24,1.1474,2.4008,1.1063,6.0486,5.4542,0.731,0.6064,7.764,62.68,102.41,3.333,13.456,1.2117,6.1507,1.2789,11.0855,6.4453,0.8949,30.23,32.84
2105,2014-01-27,1.1448,2.4185,1.1097,6.0478,5.4549,0.731,0.6028,7.7659,63.09,102.26,3.3435,13.445,1.2152,6.1597,1.2757,11.176,6.4297,0.8956,30.31,32.91
2106,2014-01-28,1.1403,2.4262,1.1148,6.0506,5.4615,0.732,0.6031,7.7643,62.56,102.8,3.334,13.3135,1.2111,6.135,1.275,11.0565,6.4285,0.8984,30.31,32.91
2107,2014-01-29,1.1412,2.4361,1.1147,6.0554,5.4617,0.7319,0.6038,7.7642,62.46,102.2,3.3365,13.3415,1.2079,6.1653,1.2753,11.19,6.4566,0.8948,30.31,32.9
2108,2014-01-30,1.1401,2.4133,1.1171,6.06,5.507,0.7381,0.6065,7.7663,62.56,102.83,3.345,13.3105,1.2291,6.2437,1.2746,11.16,6.525,0.9042,30.3,32.97
2109,2014-01-31,1.1438,2.4116,1.1116,6.059,5.5263,0.7407,0.6079,7.7642,62.63,102.28,3.345,13.3585,1.2361,6.2768,1.2772,11.1445,6.5412,0.9052,30.31,33.01
2110,2014-02-03,1.1393,2.4373,1.1074,6.06,5.5177,0.7395,0.6132,7.7645,62.63,101.11,3.345,13.509,1.2335,6.2764,1.2755,11.2515,6.5421,0.9014,30.33,32.91
2111,2014-02-04,1.1192,2.406,1.1056,6.06,5.5243,0.7404,0.6135,7.7645,62.27,101.62,3.3235,13.3605,1.2194,6.292,1.2678,11.091,6.526,0.905,30.29,32.74
2112,2014-02-05,1.1222,2.397,1.11,6.06,5.5199,0.7397,0.6132,7.7621,62.57,101.38,3.3125,13.3375,1.2188,6.2367,1.2675,11.136,6.5321,0.9042,30.34,32.73
2113,2014-02-06,1.1152,2.3858,1.1065,6.06,5.4849,0.7351,0.6118,7.7589,62.14,101.84,3.3215,13.2175,1.2089,6.2079,1.2676,11.015,6.4997,0.8992,30.28,32.78
2114,2014-02-07,1.1162,2.382,1.1014,6.0629,5.4816,0.7345,0.6099,7.7586,62.09,102.32,3.329,13.3305,1.2073,6.1838,1.2673,11.038,6.4952,0.8992,30.29,32.8
2115,2014-02-10,1.1181,2.3925,1.1048,6.0591,5.4687,0.7329,0.6091,7.7569,62.44,102.14,3.335,13.3035,1.2086,6.1347,1.2701,11.1135,6.4831,0.8967,30.32,32.8
2116,2014-02-11,1.1056,2.4083,1.1024,6.0601,5.4651,0.7324,0.6072,7.756,62.15,102.63,3.3265,13.2845,1.199,6.1183,1.2673,10.975,6.4335,0.8969,30.29,32.74
2117,2014-02-12,1.1077,2.4121,1.0992,6.0614,5.49,0.7357,0.6032,7.7563,61.84,102.48,3.321,13.3125,1.2019,6.1167,1.2664,11.001,6.4471,0.9006,30.27,32.53
2118,2014-02-13,1.1137,2.4135,1.0979,6.0631,5.4573,0.7316,0.6009,7.7554,62.23,102.2,3.3235,13.338,1.1992,6.1016,1.2654,11.0195,6.4615,0.8944,30.32,32.55
2119,2014-02-14,1.1083,2.3859,1.0981,6.0666,5.45,0.7305,0.5975,7.7547,61.87,101.82,3.3065,13.2505,1.1952,6.0822,1.2602,10.87,6.4515,0.8928,30.25,32.32
2120,2014-02-17,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2121,2014-02-18,1.1063,2.3902,1.0952,6.0671,5.4234,0.7268,0.5989,7.755,62.2,102.31,3.303,13.2285,1.2031,6.0468,1.2602,10.8605,6.4839,0.8878,30.28,32.46
2122,2014-02-19,1.1078,2.3895,1.1045,6.0762,5.4226,0.7266,0.5982,7.7551,62.32,102.3,3.293,13.272,1.2037,6.0332,1.2604,10.927,6.493,0.8868,30.29,32.54
2123,2014-02-20,1.1135,2.3713,1.1104,6.0832,5.4503,0.7305,0.601,7.7555,62.21,102.32,3.306,13.2935,1.2073,6.1159,1.2653,11,6.5515,0.8912,30.37,32.57
2124,2014-02-21,1.1159,2.3565,1.1128,6.0912,5.4375,0.7288,0.6013,7.7558,62.13,102.71,3.293,13.271,1.2073,6.0783,1.2671,10.9405,6.5421,0.8888,30.35,32.52
2125,2014-02-24,1.106,2.33,1.1058,6.0982,5.4291,0.7276,0.6009,7.7591,62.07,102.44,3.2815,13.2035,1.1995,6.0269,1.2637,10.81,6.4917,0.8885,30.35,32.52
2126,2014-02-25,1.108,2.3338,1.1085,6.1243,5.427,0.7273,0.5989,7.7614,61.96,102.2,3.282,13.211,1.1996,6.0314,1.2629,10.7155,6.4925,0.887,30.33,32.54
2127,2014-02-26,1.1158,2.3495,1.1117,6.1243,5.4593,0.7316,0.6007,7.7601,62.11,102.36,3.268,13.3175,1.2057,6.0669,1.2663,10.846,6.5181,0.8922,30.29,32.58
2128,2014-02-27,1.1161,2.3315,1.1137,6.1279,5.4373,0.7287,0.5991,7.7609,62.11,102.12,3.282,13.296,1.1929,6.0366,1.2638,10.7245,6.5124,0.8872,30.29,32.59
2129,2014-02-28,1.1194,2.3321,1.1075,6.1448,5.4047,0.7243,0.597,7.7608,61.78,102.08,3.276,13.2255,1.1919,5.9938,1.2669,10.7265,6.4109,0.881,30.29,32.52
2130,2014-03-03,1.1199,2.3411,1.109,6.146,5.422,0.7266,0.5984,7.76,62.17,101.36,3.281,13.3315,1.1946,6.0376,1.2709,10.8735,6.4595,0.881,30.31,32.53
2131,2014-03-04,1.1186,2.3406,1.1113,6.143,5.4337,0.7283,0.6001,7.76,61.91,102.18,3.277,13.282,1.1935,6.0159,1.2689,10.785,6.449,0.8869,30.28,32.32
2132,2014-03-05,1.1131,2.3281,1.105,6.128,5.4332,0.7281,0.5978,7.7606,61.75,102.32,3.2695,13.252,1.1874,5.9868,1.27,10.6995,6.4282,0.8872,30.26,32.27
2133,2014-03-06,1.0989,2.3051,1.0965,6.1183,5.3886,0.7221,0.5973,7.7608,60.89,103.03,3.257,13.1425,1.1779,5.9813,1.263,10.6,6.3998,0.881,30.25,32.25
2134,2014-03-07,1.1024,2.3383,1.1088,6.1258,5.3794,0.7211,0.5979,7.7605,61.24,103.38,3.2565,13.174,1.1827,5.9772,1.2682,10.715,6.3883,0.8785,30.24,32.36
2135,2014-03-10,1.1085,2.344,1.1104,6.1383,5.3765,0.7205,0.6012,7.7613,60.84,103.23,3.2805,13.22,1.1813,5.9642,1.2686,10.753,6.3862,0.8781,30.31,32.38
2136,2014-03-11,1.1086,2.3495,1.1085,6.1397,5.3813,0.7211,0.6014,7.7618,61.01,103.18,3.28,13.2325,1.1781,5.9503,1.2665,10.805,6.37,0.8783,30.31,32.28
2137,2014-03-12,1.1146,2.3617,1.113,6.1448,5.3669,0.7192,0.6022,7.7657,61.01,102.74,3.287,13.27,1.1781,5.954,1.2677,10.854,6.3619,0.8743,30.32,32.39
2138,2014-03-13,1.104,2.356,1.1059,6.1359,5.3589,0.718,0.5996,7.7644,61.2,102.12,3.269,13.229,1.1671,5.9305,1.2658,10.776,6.3543,0.8726,30.32,32.33
2139,2014-03-14,1.1062,2.3584,1.1087,6.15,5.359,0.7182,0.6013,7.7661,61.19,101.46,3.278,13.2275,1.1695,5.9546,1.2648,10.72,6.3769,0.8712,30.34,32.25
2140,2014-03-17,1.0999,2.3532,1.1052,6.1779,5.3587,0.718,0.6008,7.7657,61.08,101.62,3.2755,13.1975,1.1662,5.9459,1.2647,10.732,6.351,0.8726,30.31,32.21
2141,2014-03-18,1.0948,2.3415,1.1089,6.1918,5.3645,0.7188,0.6034,7.7669,61.1,101.37,3.274,13.167,1.1586,5.9618,1.2637,10.73,6.3394,0.8743,30.44,32.1
2142,2014-03-19,1.0985,2.331,1.1177,6.1934,5.3657,0.7189,0.6014,7.7651,60.95,101.54,3.276,13.1685,1.16,5.9874,1.2663,10.75,6.3557,0.8747,30.45,32.16
2143,2014-03-20,1.106,2.3339,1.1251,6.2273,5.4151,0.7255,0.6057,7.7644,61.33,102.39,3.295,13.2625,1.1712,6.0596,1.2774,10.93,6.4098,0.8833,30.65,32.38
2144,2014-03-21,1.1001,2.3215,1.1191,6.2248,5.4155,0.7255,0.6061,7.7589,60.9,102.38,3.307,13.22,1.1699,6.0594,1.2745,10.865,6.4379,0.8836,30.56,32.38
2145,2014-03-24,1.0958,2.322,1.1218,6.1956,5.4155,0.7255,0.6064,7.7575,60.78,102.21,3.299,13.1945,1.1701,6.0432,1.2712,10.8555,6.4282,0.884,30.57,32.47
2146,2014-03-25,1.0933,2.3092,1.1176,6.201,5.4181,0.7258,0.6058,7.7563,60.27,102.32,3.3015,13.1415,1.1686,6.0489,1.2694,10.7635,6.4272,0.8862,30.52,32.58
2147,2014-03-26,1.084,2.306,1.1143,6.2084,5.4136,0.7254,0.6036,7.7583,60.13,102.3,3.296,13.126,1.162,6.0445,1.2677,10.6855,6.4574,0.8854,30.52,32.57
2148,2014-03-27,1.0797,2.2671,1.1056,6.2123,5.4341,0.7272,0.6014,7.7578,60.26,102.1,3.2885,13.068,1.1522,6.0081,1.2645,10.62,6.4805,0.8859,30.52,32.48
2149,2014-03-28,1.0824,2.2627,1.1066,6.2117,5.428,0.7271,0.6011,7.7573,59.89,102.92,3.271,13.088,1.1554,6.0057,1.2593,10.595,6.5024,0.8869,30.46,32.49
2150,2014-03-31,1.0782,2.2552,1.1053,6.2164,5.4194,0.7258,0.5997,7.7567,60,102.98,3.263,13.056,1.1515,5.989,1.2583,10.5275,6.475,0.884,30.45,32.42
2151,2014-04-01,1.0808,2.2626,1.1026,6.2064,5.4076,0.7244,0.601,7.7568,59.86,103.52,3.262,13.0265,1.1534,5.9847,1.2589,10.563,6.4524,0.8825,30.28,32.34
2152,2014-04-02,1.0827,2.2704,1.103,6.2054,5.4247,0.7267,0.6012,7.7561,59.9,103.82,3.269,13.1005,1.1686,5.9807,1.2619,10.6165,6.4842,0.887,30.29,32.4
2153,2014-04-03,1.0847,2.2795,1.1035,6.2102,5.4454,0.7295,0.603,7.7568,60.35,103.94,3.281,13.1335,1.1714,6.0125,1.2633,10.6455,6.5461,0.8921,30.28,32.47
2154,2014-04-04,1.0762,2.2403,1.0978,6.2118,5.4478,0.7297,0.6026,7.7566,60.08,103.39,3.2785,13.0265,1.1648,5.9966,1.2596,10.5295,6.5509,0.8918,30.2,32.46
2155,2014-04-07,1.0793,2.2209,1.0971,6.2118,5.4312,0.7275,0.6018,7.7548,60.11,103.04,3.271,13.009,1.1629,5.9947,1.2602,10.518,6.528,0.8876,30.23,32.46
2156,2014-04-08,1.0688,2.194,1.0919,6.1966,5.4093,0.7245,0.5973,7.7544,60.08,102.12,3.2385,12.95,1.1531,5.9665,1.2527,10.4295,6.4936,0.8836,30.11,32.26
2157,2014-04-09,1.0675,2.2154,1.0902,6.2003,5.4037,0.7238,0.597,7.7533,60.09,101.85,3.226,13.0525,1.1546,5.9503,1.2473,10.451,6.5066,0.8816,30.04,32.2
2158,2014-04-10,1.0611,2.1954,1.0912,6.2123,5.374,0.7198,0.5959,7.7527,60.07,101.43,3.222,13.0455,1.1484,5.9122,1.2481,10.3775,6.5229,0.8758,29.99,32.23
2159,2014-04-11,1.0637,2.2075,1.096,6.2111,5.3719,0.7195,0.5975,7.7525,60.18,101.56,3.235,13.074,1.1513,5.9272,1.2481,10.479,6.5227,0.8748,30.08,32.26
2160,2014-04-14,1.0628,2.2096,1.0968,6.2186,5.4007,0.7234,0.5973,7.7533,60.32,101.81,3.2495,13.051,1.1537,5.9606,1.2518,10.4985,6.5524,0.8784,30.18,32.26
2161,2014-04-15,1.0704,2.2355,1.098,6.2215,5.4079,0.7243,0.5979,7.7539,60.34,101.6,3.241,13.096,1.1587,5.9591,1.2534,10.55,6.577,0.8805,30.2,32.3
2162,2014-04-16,1.0661,2.2355,1.1027,6.2204,5.4021,0.7236,0.5955,7.7546,60.22,102.3,3.241,13.0545,1.1616,5.9732,1.2504,10.55,6.5919,0.8813,30.13,32.23
2163,2014-04-17,1.0708,2.2488,1.0997,6.2188,5.3979,0.723,0.5949,7.7542,60.29,102.22,3.237,13.0565,1.1651,5.9813,1.2507,10.485,6.5922,0.8812,30.14,32.16
2164,2014-04-18,1.0718,2.237,1.1024,6.224,5.4039,0.7238,0.5955,7.7539,60.29,102.43,3.239,13.0425,1.1637,5.985,1.2524,10.4825,6.594,0.8832,30.17,32.16
2165,2014-04-21,1.071,2.236,1.102,6.2269,5.4143,0.7252,0.5955,7.7535,60.59,102.56,3.25,13.04,1.168,6.0066,1.2526,10.4925,6.6229,0.8851,30.23,32.23
2166,2014-04-22,1.0678,2.2425,1.1025,6.2373,5.4085,0.7244,0.5941,7.7517,60.8,102.6,3.264,13.05,1.1617,5.9809,1.2559,10.541,6.5824,0.8851,30.3,32.31
2167,2014-04-23,1.0772,2.2372,1.1034,6.2374,5.4032,0.7239,0.5964,7.7529,61.17,102.26,3.2645,13.092,1.1654,5.9937,1.257,10.6085,6.5749,0.8828,30.31,32.35
2168,2014-04-24,1.0803,2.2231,1.1026,6.2484,5.3963,0.7232,0.5953,7.7531,61.11,102.34,3.2675,13.0955,1.1682,6.0001,1.2583,10.623,6.5726,0.8817,30.28,32.36
2169,2014-04-25,1.0785,2.2357,1.1041,6.2534,5.3937,0.7226,0.5949,7.7533,60.64,102.12,3.267,13.135,1.1652,6.016,1.2563,10.652,6.587,0.8809,30.29,32.25
2170,2014-04-28,1.0806,2.231,1.1032,6.252,5.3914,0.7223,0.5948,7.7532,60.69,102.46,3.2645,13.1425,1.1722,6.0034,1.2566,10.6275,6.5458,0.8807,30.22,32.26
2171,2014-04-29,1.0792,2.2205,1.0963,6.2578,5.4057,0.7242,0.5942,7.7535,60.23,102.57,3.2575,13.1155,1.1704,6.0073,1.2551,10.5615,6.5685,0.8845,30.13,32.25
2172,2014-04-30,1.0774,2.236,1.0956,6.2591,5.3817,0.721,0.5923,7.7527,60.21,102.14,3.261,13.0835,1.1621,5.9463,1.2553,10.5195,6.5049,0.88,30.16,32.36
2173,2014-05-01,1.0782,2.2335,1.0965,6.2591,5.3825,0.7211,0.5917,7.7528,60.11,102.3,3.261,13.0525,1.159,5.9438,1.2525,10.482,6.5013,0.8797,30.17,32.36
2174,2014-05-02,1.0803,2.2177,1.0973,6.2591,5.3833,0.7213,0.5929,7.753,60.02,102.34,3.2655,12.9985,1.1567,5.9444,1.2539,10.4775,6.5131,0.8789,30.17,32.36
2175,2014-05-05,1.0781,2.2324,1.0955,6.2453,5.3759,0.7203,0.5928,7.7522,60.21,102.06,3.2515,13.008,1.1518,5.9496,1.2499,10.47,6.5452,0.8774,30.09,32.35
2176,2014-05-06,1.0684,2.2278,1.089,6.2255,5.3603,0.7182,0.5891,7.7519,59.97,101.57,3.2505,13.0025,1.1408,5.9183,1.2472,10.5,6.5068,0.8744,30.07,32.35
2177,2014-05-07,1.0711,2.2231,1.0895,6.2349,5.363,0.7185,0.5895,7.7519,60.01,101.72,3.249,12.98,1.1531,5.9028,1.2485,10.4635,6.4864,0.8758,30.09,32.37
2178,2014-05-08,1.0659,2.2048,1.0856,6.2272,5.3837,0.7213,0.5902,7.7516,60.06,101.66,3.2358,12.9455,1.1551,5.8829,1.246,10.3205,6.5073,0.8784,30.08,32.51
2179,2014-05-09,1.0686,2.215,1.0899,6.227,5.4227,0.7266,0.5935,7.7514,60,101.74,3.227,12.986,1.1613,5.9084,1.2482,10.3745,6.5587,0.886,30.12,32.61
2180,2014-05-12,1.0679,2.219,1.0886,6.2364,5.4246,0.7267,0.5927,7.7517,59.48,102.1,3.2365,12.9575,1.1601,5.9238,1.2506,10.3695,6.5679,0.8876,30.15,32.62
2181,2014-05-13,1.0673,2.2095,1.0892,6.2283,5.4444,0.7293,0.5939,7.7518,59.44,102.2,3.2293,12.926,1.1561,5.9239,1.2516,10.32,6.5502,0.8894,30.2,32.61
2182,2014-05-14,1.0662,2.2043,1.0887,6.2282,5.441,0.729,0.5958,7.7517,59.49,101.75,3.218,12.885,1.1534,5.9203,1.2496,10.3075,6.5489,0.8894,30.15,32.41
2183,2014-05-15,1.07,2.225,1.0887,6.2291,5.4441,0.7293,0.5956,7.7518,59.38,101.44,3.2244,12.9745,1.1578,5.9468,1.2521,10.419,6.5776,0.8898,30.17,32.49
2184,2014-05-16,1.0676,2.2115,1.0883,6.2327,5.4454,0.7295,0.5943,7.752,58.62,101.5,3.232,12.922,1.1581,5.9319,1.2509,10.3495,6.5605,0.891,30.13,32.49
2185,2014-05-19,1.0703,2.204,1.0861,6.2368,5.4416,0.7291,0.5945,7.7519,58.38,101.26,3.2095,12.8945,1.1579,5.932,1.2492,10.3445,6.5848,0.8916,30.14,32.47
2186,2014-05-20,1.08,2.21,1.09,6.2377,5.4469,0.7298,0.5936,7.7524,58.58,101.26,3.218,12.9365,1.1663,5.9466,1.252,10.44,6.5811,0.8916,30.16,32.51
2187,2014-05-21,1.0852,2.2075,1.0935,6.2335,5.4658,0.7322,0.5928,7.7527,58.66,101.44,3.213,12.915,1.1703,5.9564,1.2524,10.4075,6.5803,0.8951,30.17,32.49
2188,2014-05-22,1.0844,2.218,1.0897,6.2348,5.4666,0.7325,0.5932,7.7535,58.3,101.76,3.21,12.8815,1.168,5.9456,1.2515,10.32,6.5923,0.8948,30.12,32.56
2189,2014-05-23,1.0828,2.2154,1.087,6.2363,5.4771,0.7338,0.5945,7.7532,58.36,101.88,3.2105,12.863,1.1699,5.959,1.2524,10.299,6.6488,0.8958,30.09,32.55
2190,2014-05-26,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2191,2014-05-27,1.0823,2.2371,1.0869,6.2471,5.4802,0.7343,0.5952,7.7531,58.9,102.14,3.217,12.887,1.1715,5.9647,1.2564,10.4605,6.6253,0.8977,30.11,32.63
2192,2014-05-28,1.0838,2.2388,1.0867,6.2535,5.49,0.7355,0.5985,7.7527,58.94,101.78,3.225,12.871,1.1776,5.974,1.2554,10.478,6.6463,0.8982,30.09,32.68
2193,2014-05-29,1.0765,2.2188,1.0837,6.2375,5.4843,0.7349,0.5981,7.7527,58.9,101.58,3.213,12.8455,1.1815,5.9614,1.2551,10.405,6.6414,0.897,29.97,32.78
2194,2014-05-30,1.0755,2.2365,1.0867,6.2471,5.4711,0.7331,0.5965,7.7523,59.16,101.77,3.215,12.8605,1.1786,5.9803,1.2543,10.586,6.6855,0.8944,30.01,32.84
2195,2014-06-02,1.0811,2.2685,1.0894,6.2471,5.4853,0.735,0.5968,7.7537,59.15,102.3,3.2265,12.911,1.1805,5.9934,1.2564,10.684,6.6841,0.898,30.07,32.85
2196,2014-06-03,1.0805,2.2695,1.0915,6.2536,5.4782,0.734,0.5969,7.7527,59.32,102.42,3.229,12.9375,1.186,6.0004,1.2568,10.7335,6.6851,0.8964,30.08,32.6
2197,2014-06-04,1.0789,2.2846,1.0937,6.2494,5.4796,0.7343,0.5971,7.7527,59.34,102.69,3.238,12.946,1.1872,5.9982,1.2572,10.763,6.648,0.8956,30.05,32.66
2198,2014-06-05,1.0728,2.262,1.0935,6.2548,5.4787,0.7343,0.5954,7.7525,59.24,102.44,3.2275,12.8765,1.1791,5.9944,1.2555,10.6955,6.6779,0.8944,30.03,32.63
2199,2014-06-06,1.072,2.2421,1.0936,6.2498,5.4701,0.7332,0.5955,7.7524,59.17,102.5,3.2115,12.907,1.1765,5.9504,1.2514,10.587,6.6276,0.8938,29.99,32.48
2200,2014-06-09,1.0699,2.2292,1.0908,6.2397,5.4905,0.7359,0.5953,7.7511,59.18,102.52,3.1965,12.988,1.1774,5.971,1.2499,10.6285,6.6805,0.8974,30,32.44
2201,2014-06-10,1.0678,2.2271,1.0914,6.224,5.5094,0.7384,0.5969,7.7514,59.18,102.37,3.206,13.0435,1.1751,5.9788,1.2498,10.707,6.6995,0.8996,29.99,32.46
2202,2014-06-11,1.0648,2.2296,1.0867,6.2277,5.5129,0.739,0.5954,7.7516,59.32,101.94,3.21,13.0295,1.1681,5.9961,1.2499,10.732,6.6928,0.8998,29.99,32.46
2203,2014-06-12,1.0604,2.231,1.0851,6.2175,5.5034,0.7377,0.5934,7.7511,59.19,101.83,3.2065,12.986,1.1515,5.9903,1.248,10.688,6.6903,0.8982,29.97,32.44
2204,2014-06-13,1.0643,2.2305,1.0868,6.209,5.5155,0.7395,0.5899,7.7515,59.64,102.06,3.217,13.0215,1.1557,6.0044,1.2507,10.71,6.6558,0.9008,30,32.37
2205,2014-06-16,1.0638,2.2339,1.0849,6.225,5.4917,0.7365,0.5887,7.751,60.16,101.82,3.224,13.0264,1.1518,5.9878,1.2504,10.7372,6.6238,0.8969,30.01,32.35
2206,2014-06-17,1.0707,2.2561,1.0851,6.2263,5.5051,0.7384,0.5894,7.7514,60.32,102.18,3.2205,13.091,1.1549,5.9962,1.2537,10.8165,6.6305,0.8998,30.07,32.48
2207,2014-06-18,1.0707,2.2526,1.087,6.2309,5.4956,0.7371,0.5899,7.7513,60.28,102.16,3.2325,13.066,1.1522,6.0316,1.2518,10.7355,6.66,0.8976,30,32.47
2208,2014-06-19,1.0632,2.2527,1.0828,6.2287,5.4747,0.7342,0.5866,7.7504,60.09,101.84,3.212,12.9955,1.1473,6.1201,1.2497,10.706,6.6915,0.8932,29.99,32.47
2209,2014-06-20,1.0653,2.236,1.0766,6.224,5.4874,0.7361,0.5878,7.7514,60.23,102.14,3.2225,13.0065,1.1506,6.1295,1.2501,10.6925,6.7315,0.896,30.01,32.45
2210,2014-06-23,1.0619,2.2175,1.0731,6.225,5.4842,0.7357,0.5879,7.7507,60.14,101.9,3.216,12.995,1.1482,6.117,1.2486,10.564,6.7032,0.8948,29.99,32.45
